Surate_N,Verset_N,Mot_N,Morpheme_N,MORPHEME,LEM,ROOT
62,3,4,1,yaloHaqu,yaloHaqu,lHq
62,3,4,2,wA@,,
62,3,5,1,bi,,
62,3,5,2,himo,,
62,3,6,1,wa,,
62,3,6,2,huwa,,
62,3,7,1,{lo,,
62,3,7,2,Eaziyzu,Eaziyz,Ezz
62,3,8,1,{lo,,
62,3,8,2,Hakiymu,Hakiym,Hkm
62,4,1,1,*a`lika,*a`lik,
62,4,2,1,faDolu,faDol,fDl
62,4,3,1,{ll~ahi,{ll~ah,Alh
62,4,4,1,yu&otiy,A^taY,Aty
62,4,4,2,hi,,
62,4,5,1,man,"man
",
62,4,6,1,ya$aA^'u,$aA^'a,$yA
62,4,7,1,wa,,
62,4,7,2,{ll~ahu,{ll~ah,Alh
62,4,8,1,*uw,*uw,
62,4,9,1,{lo,,
62,4,9,2,faDoli,faDol,fDl
62,4,10,1,{lo,,
62,4,10,2,EaZiymi,EaZiym,EZm
62,5,1,1,mavalu,maval,mvl
62,5,2,1,{l~a*iyna,{l~a*iY,
62,5,3,1,Hum~ilu,Hum~ila,Hml
62,5,3,2,wA@,,
62,5,4,1,{l,,
62,5,4,2,t~aworaY`pa,t~aworaY`p,
62,5,5,1,vum~a,"vum~
",
62,5,6,1,lamo,"lam
",
62,5,7,1,yaHomilu,Hamala,Hml
62,5,7,2,w,,
62,5,7,3,haA,,
62,5,8,1,ka,,
62,5,8,2,mavali,maval,mvl
62,5,9,1,{lo,,
62,5,9,2,HimaAri,HimaAr,Hmr
62,5,10,1,yaHomilu,Hamala,Hml
62,5,11,1,>asofaArF[A,>asofaAr,sfr
62,5,12,1,bi}osa,bi}osa,bAs
62,5,13,1,mavalu,maval,mvl
62,5,14,1,{lo,,
62,5,14,2,qawomi,qawom,qwm
62,5,15,1,{l~a*iyna,{l~a*iY,
62,5,16,1,ka*~abu,ka*~aba,k*b
62,5,16,2,wA@,,
62,5,17,1,bi,,
62,5,17,2,_#aAya`ti,'aAyap,Ayy
62,5,18,1,{ll~ahi,{ll~ah,Alh
62,5,19,1,wa,,
62,5,19,2,{ll~ahu,{ll~ah,Alh
62,5,20,1,laA,"laA
",
62,5,21,1,yahodiY,hadaY,hdy
62,5,22,1,{lo,,
62,5,22,2,qawoma,qawom,qwm
62,5,23,1,{l,,
62,5,23,2,Z~a`limiyna,ZaAlim,Zlm
62,6,1,1,qulo,qaAla,qwl
62,6,2,1,ya`^,,
62,6,2,2,>ay~uhaA,>ay~uhaA,
62,6,3,1,{l~a*iyna,{l~a*iY,
62,6,4,1,haAdu,haAdu,hwd
62,6,4,2,w^A@,,
62,6,5,1,<in,"<in
",
62,6,6,1,zaEamo,zaEama,zEm
62,6,6,2,tumo,,
62,6,7,1,>an~a,>an~,
62,6,7,2,kumo,,
62,6,8,1,>awoliyaA^'u,waliY~,wly
62,6,9,1,li,,
62,6,9,2,l~ahi,{ll~ah,Alh
62,6,10,1,min,"min
",
62,6,11,1,duwni,duwn,dwn
62,6,12,1,{l,,
62,6,12,2,n~aAsi,n~aAs,nws
62,6,13,1,fa,,
62,6,13,2,taman~a,yataman~a,mny
62,6,13,3,wuA@,,
62,6,14,1,{lo,,
62,6,14,2,mawota,mawot,mwt
62,6,15,1,<in,"<in
",
62,6,16,1,kun,kaAna,kwn
62,6,16,2,tumo,,
62,6,17,1,Sa`diqiyna,SaAdiq,Sdq
62,7,1,1,wa,,
62,7,1,2,laA,"laA
",
62,7,2,1,yataman~a,yataman~a,mny
62,7,2,2,wona,,
62,7,2,3,"hu,^",,
62,7,3,1,>abadF[A,>abadFA,Abd
62,7,4,1,bi,,
62,7,4,2,maA,"maA
",
62,7,5,1,qad~amato,qad~ama,qdm
62,7,6,1,>ayodiy,yad,ydy
62,7,6,2,himo,,
62,7,7,1,wa,,
62,7,7,2,{ll~ahu,{ll~ah,Alh
62,7,8,1,EaliymN[,Ealiym,Elm
62,7,9,1,bi,,
62,7,9,2,{l,,
62,7,9,3,Z~a`limiyna,ZaAlim,Zlm
62,8,1,1,qulo,qaAla,qwl
62,8,2,1,<in~a,<in~,
62,8,3,1,{lo,,
62,8,3,2,mawota,mawot,mwt
62,8,4,1,{l~a*iY,{l~a*iY,
62,8,5,1,tafir~u,far~ato,frr
62,8,5,2,wna,,
62,8,6,1,mino,"min
",
62,8,6,2,hu,,
62,8,7,1,fa,,
62,8,7,2,<in~a,<in~,
62,8,7,3,"hu,",,
62,8,8,1,mula`qiy,mula`qiy,lqy
62,8,8,2,kumo,,
62,8,9,1,vum~a,"vum~
",
62,8,10,1,turad~u,rad~a,rdd
62,8,10,2,wna,,
62,8,11,1,<ilaY`,"<ilaY`
",
62,8,12,1,Ea`limi,Ea`lim,Elm
62,8,13,1,{lo,,
62,8,13,2,gayobi,gayob,gyb
62,8,14,1,wa,,
62,8,14,2,{l,,
62,8,14,3,$~aha`dapi,$aha`dap,$hd
62,8,15,1,fa,,
62,8,15,2,yunab~i}u,nab~a>a,nbA
62,8,15,3,kum,,
62,8,16,1,bi,,
62,8,16,2,maA,"maA
",
62,8,17,1,kun,kaAna,kwn
62,8,17,2,tumo,,
62,8,18,1,taEomalu,Eamila,Eml
62,8,18,2,wna,,
62,9,1,1,ya`^,,
62,9,1,2,>ay~uhaA,>ay~uhaA,
62,9,2,1,{l~a*iyna,{l~a*iY,
62,9,3,1,'aAmanu,'aAmana,Amn
62,9,3,2,w^A@,,
62,9,4,1,<i*aA,"<i*aA
",
62,9,5,1,nuwdiYa,naAdaY`,ndw
62,9,6,1,li,,
62,9,6,2,l,,
62,9,6,3,S~alaw`pi,Salaw`p,Slw
62,9,7,1,min,"min
",
62,9,8,1,yawomi,yawom,ywm
62,9,9,1,{lo,,
62,9,9,2,jumuEapi,jumuEap,jmE
62,9,10,1,fa,,
62,9,10,2,{soEa,saEaY`,sEy
62,9,10,3,woA@,,
62,9,11,1,<ilaY`,"<ilaY`
",
62,9,12,1,*ikori,*ikor,*kr
62,9,13,1,{ll~ahi,{ll~ah,Alh
62,9,14,1,wa,,
62,9,14,2,*aru,ya*ara,w*r
62,9,14,3,wA@,,
62,9,15,1,{lo,,
62,9,15,2,bayoEa,bayoE,byE
62,9,16,1,*a`likumo,*a`lik,
62,9,17,1,xayorN,xayor,xyr
62,9,18,1,l~a,,
62,9,18,2,kumo,,
62,9,19,1,<in,"<in
",
62,9,20,1,kun,kaAna,kwn
62,9,20,2,tumo,,
62,9,21,1,taEolamu,Ealima,Elm
62,9,21,2,wna,,
62,10,1,1,fa,,
62,10,1,2,<i*aA,"<i*aA
",
62,10,2,1,quDiyati,qaDaY`^,qDy
62,10,3,1,{l,,
62,10,3,2,S~alaw`pu,Salaw`p,Slw
62,10,4,1,fa,,
62,10,4,2,{nta$iru,tanta$iru,n$r
62,10,4,3,wA@,,
62,10,5,1,fiY,"fiY
",
62,10,6,1,{lo,,
62,10,6,2,>aroDi,>aroD,ArD
62,10,7,1,wa,,
62,10,7,2,{botagu,{botagaY`,bgy
62,10,7,3,wA@,,
62,10,8,1,min,"min
",
62,10,9,1,faDoli,faDol,fDl
62,10,10,1,{ll~ahi,{ll~ah,Alh
62,10,11,1,wa,,
62,10,11,2,{*okuru,*akara,*kr
62,10,11,3,wA@,,
62,10,12,1,{ll~aha,{ll~ah,Alh
62,10,13,1,kaviyrFA,kaviyr,kvr
62,10,14,1,l~aEal~a,laEal~,
62,10,14,2,kumo,,
62,10,15,1,tufoliHu,>afolaHa,flH
62,10,15,2,wna,,
62,11,1,1,wa,,
62,11,1,2,<i*aA,"<i*aA
",
62,11,2,1,ra>a,ra'aA,rAy
62,11,2,2,woA@,,
62,11,3,1,tija`rapF,tija`rap,tjr
62,11,4,1,>awo,">aw
",
62,11,5,1,lahowFA,lahow,lhw
62,11,6,1,{nfaD~u,{nfaD~u,fDD
62,11,6,2,w^A@,,
62,11,7,1,<ilayo,"<ilaY`
",
62,11,7,2,haA,,
62,11,8,1,wa,,
62,11,8,2,taraku,taraka,trk
62,11,8,3,w,,
62,11,8,4,ka,,
62,11,9,1,qaA^}imFA,qaA^}im,qwm
62,11,10,1,qulo,qaAla,qwl
62,11,11,1,maA,"maA
",
62,11,12,1,Einda,Eind,End
62,11,13,1,{ll~ahi,{ll~ah,Alh
62,11,14,1,xayorN,xayor,xyr
62,11,15,1,m~ina,"min
",
62,11,16,1,{l,,
62,11,16,2,l~ahowi,lahow,lhw
62,11,17,1,wa,,
62,11,17,2,mina,"min
",
62,11,18,1,{l,,
62,11,18,2,t~ija`rapi,tija`rap,tjr
62,11,19,1,wa,,
62,11,19,2,{ll~ahu,{ll~ah,Alh
62,11,20,1,xayoru,xayor,xyr
62,11,21,1,{l,,
62,11,21,2,r~a`ziqiyna,r~a`ziqiyn,rzq
63,1,1,1,<i*aA,"<i*aA
",
63,1,2,1,jaA^'a,jaA^'a,jyA
63,1,2,2,ka,,
63,1,3,1,{lo,,
63,1,3,2,muna`fiquwna,muna`fiquwn,nfq
63,1,4,1,qaAlu,qaAla,qwl
63,1,4,2,wA@,,
63,1,5,1,na$ohadu,$ahida,$hd
63,1,6,1,<in~a,<in~,
63,1,6,2,ka,,
63,1,7,1,la,,
63,1,7,2,rasuwlu,rasuwl,rsl
63,1,8,1,{ll~ahi,{ll~ah,Alh
63,1,9,1,wa,,
63,1,9,2,{ll~ahu,{ll~ah,Alh
63,1,10,1,yaEolamu,Ealima,Elm
63,1,11,1,<in~a,<in~,
63,1,11,2,ka,,
63,1,12,1,la,,
63,1,12,2,rasuwlu,rasuwl,rsl
63,1,12,3,"hu,",,
63,1,13,1,wa,,
63,1,13,2,{ll~ahu,{ll~ah,Alh
63,1,14,1,ya$ohadu,$ahida,$hd
63,1,15,1,<in~a,<in~,
63,1,16,1,{lo,,
63,1,16,2,muna`fiqiyna,muna`fiquwn,nfq
63,1,17,1,la,,
63,1,17,2,ka`*ibuwna,ka`*ib,k*b
63,2,1,1,{t~axa*u,{t~axa*a,Ax*
63,2,1,2,w^A@,,
63,2,2,1,>ayoma`na,yamiyn,ymn
63,2,2,2,humo,,
63,2,3,1,jun~apF,jun~ap,jnn
63,2,4,1,fa,,
63,2,4,2,Sad~u,Sad~a,Sdd
63,2,4,3,wA@,,
63,2,5,1,Ean,"Ean
",
63,2,6,1,sabiyli,sabiyl,sbl
63,2,7,1,{ll~ahi,{ll~ah,Alh
63,2,8,1,<in~a,<in~,
63,2,8,2,humo,,
63,2,9,1,saA^'a,saA^'a,swA
63,2,10,1,maA,"maA
",
63,2,11,1,kaAnu,kaAna,kwn
63,2,11,2,wA@,,
63,2,12,1,yaEomalu,Eamila,Eml
63,2,12,2,wna,,
63,3,1,1,*a`lika,*a`lik,
63,3,2,1,bi,,
63,3,2,2,>an~a,>an~,
63,3,2,3,humo,,
63,3,3,1,'aAmanu,'aAmana,Amn
63,3,3,2,wA@,,
63,3,4,1,vum~a,"vum~
",
63,3,5,1,kafaru,kafara,kfr
63,3,5,2,wA@,,
63,3,6,1,fa,,
63,3,6,2,TubiEa,TabaEa,TbE
63,3,7,1,EalaY`,"EalaY`
",
63,3,8,1,quluwbi,qalob,qlb
63,3,8,2,himo,,
63,3,9,1,fa,,
63,3,9,2,humo,,
63,3,10,1,laA,"laA
",
63,3,11,1,yafoqahu,yafoqahu,fqh
63,3,11,2,wna,,
63,4,1,1,wa,,
63,4,1,2,<i*aA,"<i*aA
",
63,4,2,1,ra>ayo,ra'aA,rAy
63,4,2,2,ta,,
63,4,2,3,humo,,
63,4,3,1,tuEojibu,>aEojaba,Ejb
63,4,3,2,ka,,
63,4,4,1,>ajosaAmu,jisom,jsm
63,4,4,2,humo,,
63,4,5,1,wa,,
63,4,5,2,<in,"<in
",
63,4,6,1,yaquwlu,qaAla,qwl
63,4,6,2,wA@,,
63,4,7,1,tasomaEo,samiEa,smE
63,4,8,1,li,,
63,4,8,2,qawoli,qawol,qwl
63,4,8,3,himo,,
63,4,9,1,ka>an~a,ka>an~,
63,4,9,2,humo,,
63,4,10,1,xu$ubN,xu$ub,x$b
63,4,11,1,m~usan~adapN,m~usan~adap,snd
63,4,12,1,yaHosabu,Hasiba,Hsb
63,4,12,2,wna,,
63,4,13,1,kul~a,kul~,kll
63,4,14,1,SayoHapK,SayoHap,SyH
63,4,15,1,Ealayo,"EalaY`
",
63,4,15,2,himo,,
63,4,16,1,humu,,
63,4,17,1,{lo,,
63,4,17,2,Eaduw~u,Eaduw~,Edw
63,4,18,1,fa,,
63,4,18,2,{Ho*aro,yaHo*aru,H*r
63,4,18,3,humo,,
63,4,19,1,qa`tala,qa`tala,qtl
63,4,19,2,humu,,
63,4,20,1,{ll~ahu,{ll~ah,Alh
63,4,21,1,>an~aY`,>an~aY`,"Any
"
63,4,22,1,yu&ofaku,>ufika,Afk
63,4,22,2,wna,,
63,5,1,1,wa,,
63,5,1,2,<i*aA,"<i*aA
",
63,5,2,1,qiyla,qaAla,qwl
63,5,3,1,la,,
63,5,3,2,humo,,
63,5,4,1,taEaAla,taEaAla,Elw
63,5,4,2,woA@,,
63,5,5,1,yasotagofiro,{sotagofara,gfr
63,5,6,1,la,,
63,5,6,2,kumo,,
63,5,7,1,rasuwlu,rasuwl,rsl
63,5,8,1,{ll~ahi,{ll~ah,Alh
63,5,9,1,law~a,law~a,lwy
63,5,9,2,woA@,,
63,5,10,1,ru'uwsa,ra>os,rAs
63,5,10,2,humo,,
63,5,11,1,wa,,
63,5,11,2,ra>ayo,ra'aA,rAy
63,5,11,3,ta,,
63,5,11,4,humo,,
63,5,12,1,yaSud~u,Sad~a,Sdd
63,5,12,2,wna,,
63,5,13,1,wa,,
63,5,13,2,hum,,
63,5,14,1,m~usotakobiruwna,musotakobir,kbr
63,6,1,1,sawaA^'N,sawaA^',swy
63,6,2,1,Ealayo,"EalaY`
",
63,6,2,2,himo,,
63,6,3,1,>a,,
63,6,3,2,sotagofaro,{sotagofara,gfr
63,6,3,3,ta,,
63,6,4,1,la,,
63,6,4,2,humo,,
63,6,5,1,>amo,">am
",
63,6,6,1,lamo,"lam
",
63,6,7,1,tasotagofiro,{sotagofara,gfr
63,6,8,1,la,,
63,6,8,2,humo,,
63,6,9,1,lan,"lan
",
63,6,10,1,yagofira,gafara,gfr
63,6,11,1,{ll~ahu,{ll~ah,Alh
63,6,12,1,la,,
63,6,12,2,humo,,
63,6,13,1,<in~a,<in~,
63,6,14,1,{ll~aha,{ll~ah,Alh
63,6,15,1,laA,"laA
",
63,6,16,1,yahodiY,hadaY,hdy
63,6,17,1,{lo,,
63,6,17,2,qawoma,qawom,qwm
63,6,18,1,{lo,,
63,6,18,2,fa`siqiyna,faAsiq,fsq
63,7,1,1,humu,,
63,7,2,1,{l~a*iyna,{l~a*iY,
63,7,3,1,yaquwlu,qaAla,qwl
63,7,3,2,wna,,
63,7,4,1,laA,"laA
",
63,7,5,1,tunfiqu,>anfaqa,nfq
63,7,5,2,wA@,,
63,7,6,1,EalaY`,"EalaY`
",
63,7,7,1,mano,"man
",
63,7,8,1,Einda,Eind,End
63,7,9,1,rasuwli,rasuwl,rsl
63,7,10,1,{ll~ahi,{ll~ah,Alh
63,7,11,1,Hat~aY`,"Hat~aY`
",
63,7,12,1,yanfaD~u,{nfaD~u,fDD
63,7,12,2,wA@,,
63,7,13,1,wa,,
63,7,13,2,li,,
63,7,13,3,l~ahi,{ll~ah,Alh
63,7,14,1,xazaA^}inu,xazaA^}in,xzn
63,7,15,1,{l,,
63,7,15,2,s~ama`wa`ti,samaA^',smw
63,7,16,1,wa,,
63,7,16,2,{lo,,
63,7,16,3,>aroDi,>aroD,ArD
63,7,17,1,wa,,
63,7,17,2,la`kin~a,la`kin~,
63,7,18,1,{lo,,
63,7,18,2,muna`fiqiyna,muna`fiquwn,nfq
63,7,19,1,laA,"laA
",
63,7,20,1,yafoqahu,yafoqahu,fqh
63,7,20,2,wna,,
63,8,1,1,yaquwlu,qaAla,qwl
63,8,1,2,wna,,
63,8,2,1,la,,
63,8,2,2,}in,"<in
",
63,8,3,1,r~ajaEo,rajaEa,rjE
63,8,3,2,naA^,,
63,8,4,1,<ilaY,"<ilaY`
",
63,8,5,1,{lo,,
63,8,5,2,madiynapi,madiynap,mdn
63,8,6,1,la,,
63,8,6,2,yuxorija,>axoraja,xrj
63,8,6,3,n~a,,
63,8,7,1,{lo,,
63,8,7,2,>aEaz~u,>aEaz~,Ezz
63,8,8,1,mino,"min
",
63,8,8,2,haA,,
63,8,9,1,{lo,,
63,8,9,2,>a*al~a,>a*al~,*ll
63,8,10,1,wa,,
63,8,10,2,li,,
63,8,10,3,l~ahi,{ll~ah,Alh
63,8,11,1,{lo,,
63,8,11,2,Eiz~apu,Eiz~ap,Ezz
63,8,12,1,wa,,
63,8,12,2,li,,
63,8,12,3,rasuwli,rasuwl,rsl
63,8,12,4,hi.,,
63,8,13,1,wa,,
63,8,13,2,li,,
63,8,13,3,lo,,
63,8,13,4,mu&ominiyna,mu&omin,Amn
63,8,14,1,wa,,
63,8,14,2,la`kin~a,la`kin~,
63,8,15,1,{lo,,
63,8,15,2,muna`fiqiyna,muna`fiquwn,nfq
63,8,16,1,laA,"laA
",
63,8,17,1,yaEolamu,Ealima,Elm
63,8,17,2,wna,,
63,9,1,1,ya`^,,
63,9,1,2,>ay~uhaA,>ay~uhaA,
63,9,2,1,{l~a*iyna,{l~a*iY,
63,9,3,1,'aAmanu,'aAmana,Amn
63,9,3,2,wA@,,
63,9,4,1,laA,"laA
",
63,9,5,1,tulohi,>alohaY`,lhw
63,9,5,2,kumo,,
63,9,6,1,>amowa`lu,maAl,mwl
63,9,6,2,kumo,,
63,9,7,1,wa,,
63,9,7,2,laA^,"laA
",
63,9,8,1,>awola`du,walad,wld
63,9,8,2,kumo,,
63,9,9,1,Ean,"Ean
",
63,9,10,1,*ikori,*ikor,*kr
63,9,11,1,{ll~ahi,{ll~ah,Alh
63,9,12,1,wa,,
63,9,12,2,man,"man
",
63,9,13,1,yafoEalo,faEala,fEl
63,9,14,1,*a`lika,*a`lik,
63,9,15,1,fa,,
63,9,15,2,>uw@la`^}ika,>uwla`^}ik,
63,9,16,1,humu,,
63,9,17,1,{lo,,
63,9,17,2,xa`siruwna,xa`siriyn,xsr
63,10,1,1,wa,,
63,10,1,2,>anfiqu,>anfaqa,nfq
63,10,1,3,wA@,,
63,10,2,1,min,"min
",
63,10,3,1,m~aA,"maA
",
63,10,4,1,razaqo,razaqa,rzq
63,10,4,2,na`,,
63,10,4,3,kum,,
63,10,5,1,m~in,"min
",
63,10,6,1,qaboli,qabol,qbl
63,10,7,1,>an,">an
",
63,10,8,1,ya>otiYa,>ataY,Aty
63,10,9,1,>aHada,>aHad,AHd
63,10,9,2,kumu,,
63,10,10,1,{lo,,
63,10,10,2,mawotu,mawot,mwt
63,10,11,1,fa,,
63,10,11,2,yaquwla,qaAla,qwl
63,10,12,1,rab~i,rab~,rbb
63,10,12,2,,,
63,10,13,1,lawolaA^,"lawolaA^
",
63,10,14,1,>ax~aro,>ax~ara,Axr
63,10,14,2,ta,,
63,10,14,3,niY^,,
63,10,15,1,<ilaY`^,"<ilaY`
",
63,10,16,1,>ajalK,>ajal,Ajl
63,10,17,1,qariybK,qariyb,qrb
63,10,18,1,fa,,
63,10,18,2,>aS~ad~aqa,taSad~aqa,Sdq
63,10,19,1,wa,,
63,10,19,2,>akun,kaAna,kwn
63,10,20,1,m~ina,"min
",
63,10,21,1,{l,,
63,10,21,2,S~a`liHiyna,Sa`liH,SlH
63,11,1,1,wa,,
63,11,1,2,lan,"lan
",
63,11,2,1,yu&ax~ira,>ax~ara,Axr
63,11,3,1,{ll~ahu,{ll~ah,Alh
63,11,4,1,nafosFA,nafos,nfs
63,11,5,1,<i*aA,"<i*aA
",
63,11,6,1,jaA^'a,jaA^'a,jyA
63,11,7,1,>ajalu,>ajal,Ajl
63,11,7,2,haA,,
63,11,8,1,wa,,
63,11,8,2,{ll~ahu,{ll~ah,Alh
63,11,9,1,xabiyrN[,xabiyr,xbr
63,11,10,1,bi,,
63,11,10,2,maA,"maA
",
63,11,11,1,taEomalu,Eamila,Eml
63,11,11,2,wna,,
64,1,1,1,yusab~iHu,sab~aHa,sbH
64,1,2,1,li,,
64,1,2,2,l~ahi,{ll~ah,Alh
64,1,3,1,maA,"maA
",
64,1,4,1,fiY,"fiY
",
64,1,5,1,{l,,
64,1,5,2,s~ama`wa`ti,samaA^',smw
64,1,6,1,wa,,
64,1,6,2,maA,"maA
",
64,1,7,1,fiY,"fiY
",
64,1,8,1,{lo,,
64,1,8,2,>aroDi,>aroD,ArD
64,1,9,1,la,,
64,1,9,2,hu,,
64,1,10,1,{lo,,
64,1,10,2,muloku,mulok,mlk
64,1,11,1,wa,,
64,1,11,2,la,,
64,1,11,3,hu,,
64,1,12,1,{lo,,
64,1,12,2,Hamodu,Hamod,Hmd
64,1,13,1,wa,,
64,1,13,2,huwa,,
64,1,14,1,EalaY`,"EalaY`
",
64,1,15,1,kul~i,kul~,kll
64,1,16,1,$aYo'K,$aYo',$yA
64,1,17,1,qadiyrN,qadiyr,qdr
64,2,1,1,huwa,,
64,2,2,1,{l~a*iY,{l~a*iY,
64,2,3,1,xalaqa,xalaqa,xlq
64,2,3,2,kumo,,
64,2,4,1,fa,,
64,2,4,2,min,"min
",
64,2,4,3,kumo,,
64,2,5,1,kaAfirN,kaAfir,kfr
64,2,6,1,wa,,
64,2,6,2,min,"min
",
64,2,6,3,kum,,
64,2,7,1,m~u&ominN,mu&omin,Amn
64,2,8,1,wa,,
64,2,8,2,{ll~ahu,{ll~ah,Alh
64,2,9,1,bi,,
64,2,9,2,maA,"maA
",
64,2,10,1,taEomalu,Eamila,Eml
64,2,10,2,wna,,
64,2,11,1,baSiyrN,baSiyr,bSr
64,3,1,1,xalaqa,xalaqa,xlq
64,3,2,1,{l,,
64,3,2,2,s~ama`wa`ti,samaA^',smw
64,3,3,1,wa,,
64,3,3,2,{lo,,
64,3,3,3,>aroDa,>aroD,ArD
64,3,4,1,bi,,
64,3,4,2,{lo,,
64,3,4,3,Haq~i,Haq~,Hqq
64,3,5,1,wa,,
64,3,5,2,Saw~ara,Saw~ara,Swr
64,3,5,3,kumo,,
64,3,6,1,fa,,
64,3,6,2,>aHosana,>aHosana,Hsn
64,3,7,1,Suwara,Suwrap,Swr
64,3,7,2,kumo,,
64,3,8,1,wa,,
64,3,8,2,<ilayo,"<ilaY`
",
64,3,8,3,hi,,
64,3,9,1,{lo,,
64,3,9,2,maSiyru,maSiyr,Syr
64,4,1,1,yaEolamu,Ealima,Elm
64,4,2,1,maA,"maA
",
64,4,3,1,fiY,"fiY
",
64,4,4,1,{l,,
64,4,4,2,s~ama`wa`ti,samaA^',smw
64,4,5,1,wa,,
64,4,5,2,{lo,,
64,4,5,3,>aroDi,>aroD,ArD
64,4,6,1,wa,,
64,4,6,2,yaEolamu,Ealima,Elm
64,4,7,1,maA,"maA
",
64,4,8,1,tusir~u,>asar~a,srr
64,4,8,2,wna,,
64,4,9,1,wa,,
64,4,9,2,maA,"maA
",
64,4,10,1,tuEolinu,>aEolan,Eln
64,4,10,2,wna,,
64,4,11,1,wa,,
64,4,11,2,{ll~ahu,{ll~ah,Alh
64,4,12,1,EaliymN[,Ealiym,Elm
64,4,13,1,bi,,
64,4,13,2,*aAti,*uw,
64,4,14,1,{l,,
64,4,14,2,S~uduwri,Sador,Sdr
64,5,1,1,>a,,
64,5,1,2,lamo,"lam
",
64,5,2,1,ya>oti,>ataY,Aty
64,5,2,2,kumo,,
64,5,3,1,naba&uA@,naba>,nbA
64,5,4,1,{l~a*iyna,{l~a*iY,
64,5,5,1,kafaru,kafara,kfr
64,5,5,2,wA@,,
64,5,6,1,min,"min
",
64,5,7,1,qabolu,qabol,qbl
64,5,8,1,fa,,
64,5,8,2,*aAqu,*aAqu,*wq
64,5,8,3,wA@,,
64,5,9,1,wabaAla,wabaAl,wbl
64,5,10,1,>amori,>amor,Amr
64,5,10,2,himo,,
64,5,11,1,wa,,
64,5,11,2,la,,
64,5,11,3,humo,,
64,5,12,1,Ea*aAbN,Ea*aAb,E*b
64,5,13,1,>aliymN,>aliym,Alm
64,6,1,1,*a`lika,*a`lik,
64,6,2,1,bi,,
64,6,2,2,>an~a,>an~,
64,6,2,3,"hu,",,
64,6,3,1,kaAnat,kaAna,kwn
64,6,4,1,t~a>otiy,>ataY,Aty
64,6,4,2,himo,,
64,6,5,1,rusulu,rasuwl,rsl
64,6,5,2,hum,,
64,6,6,1,bi,,
64,6,6,2,{lo,,
64,6,6,3,bay~ina`ti,bay~inap,byn
64,6,7,1,fa,,
64,6,7,2,qaAlu,qaAla,qwl
64,6,7,3,w^A@,,
64,6,8,1,>a,,
64,6,8,2,ba$arN,ba$ar,b$r
64,6,9,1,yahodu,hadaY,hdy
64,6,9,2,wna,,
64,6,9,3,naA,,
64,6,10,1,fa,,
64,6,10,2,kafaru,kafara,kfr
64,6,10,3,wA@,,
64,6,11,1,wa,,
64,6,11,2,tawal~a,tawal~aY`,wly
64,6,11,3,wA@,,
64,6,12,1,w~a,,
64,6,12,2,{sotagonaY,{sotagonaY`,gny
64,6,13,1,{ll~ahu,{ll~ah,Alh
64,6,14,1,wa,,
64,6,14,2,{ll~ahu,{ll~ah,Alh
64,6,15,1,ganiY~N,ganiY~,gny
64,6,16,1,HamiydN,Hamiyd,Hmd
64,7,1,1,zaEama,zaEama,zEm
64,7,2,1,{l~a*iyna,{l~a*iY,
64,7,3,1,kafaru,kafara,kfr
64,7,3,2,w^A@,,
64,7,4,1,>an,">an
",
64,7,5,1,l~an,"lan
",
64,7,6,1,yuboEavu,baEava,bEv
64,7,6,2,wA@,,
64,7,7,1,qulo,qaAla,qwl
64,7,8,1,balaY`,"balaY`
",
64,7,9,1,wa,,
64,7,9,2,rab~i,rab~,rbb
64,7,9,3,Y,,
64,7,10,1,la,,
64,7,10,2,tuboEavu,baEava,bEv
64,7,10,3,n~a,,
64,7,11,1,vum~a,"vum~
",
64,7,12,1,la,,
64,7,12,2,tunab~a&u,nab~a>a,nbA
64,7,12,3,n~a,,
64,7,13,1,bi,,
64,7,13,2,maA,"maA
",
64,7,14,1,Eamilo,Eamila,Eml
64,7,14,2,tumo,,
64,7,15,1,wa,,
64,7,15,2,*a`lika,*a`lik,
64,7,16,1,EalaY,"EalaY`
",
64,7,17,1,{ll~ahi,{ll~ah,Alh
64,7,18,1,yasiyrN,yasiyr,ysr
64,8,1,1,fa,,
64,8,1,2,_#aAminu,'aAmana,Amn
64,8,1,3,wA@,,
64,8,2,1,bi,,
64,8,2,2,{ll~ahi,{ll~ah,Alh
64,8,3,1,wa,,
64,8,3,2,rasuwli,rasuwl,rsl
64,8,3,3,hi.,,
64,8,4,1,wa,,
64,8,4,2,{l,,
64,8,4,3,n~uwri,nuwr,nwr
64,8,5,1,{l~a*iY^,{l~a*iY,
64,8,6,1,>anzalo,>anzala,nzl
64,8,6,2,naA,,
64,8,7,1,wa,,
64,8,7,2,{ll~ahu,{ll~ah,Alh
64,8,8,1,bi,,
64,8,8,2,maA,"maA
",
64,8,9,1,taEomalu,Eamila,Eml
64,8,9,2,wna,,
64,8,10,1,xabiyrN,xabiyr,xbr
64,9,1,1,yawoma,yawom,ywm
64,9,2,1,yajomaEu,jamaEa,jmE
64,9,2,2,kumo,,
64,9,3,1,li,,
64,9,3,2,yawomi,yawom,ywm
64,9,4,1,{lo,,
64,9,4,2,jamoEi,jamoE,jmE
64,9,5,1,*a`lika,*a`lik,
64,9,6,1,yawomu,yawom,ywm
64,9,7,1,{l,,
64,9,7,2,t~agaAbuni,t~agaAbun,gbn
64,9,8,1,wa,,
64,9,8,2,man,"man
",
64,9,9,1,yu&omin[,'aAmana,Amn
