sourate,versets,ahkam
56,67,1010110220
56,68,11110110411210120
56,69,11210121012111010110101012120
56,70,1014111021122110210120
56,71,11110114112220
56,72,112101210101111410101012120
56,73,10111022101121121101020
56,74,11101011110120
56,75,14101111211220
56,76,112211111010121120
56,77,12211022120
56,78,21212020
56,79,2111411011120
56,80,122121102120
56,81,11121012112120120
56,82,11012110110121011120
56,83,110412111101020
56,84,11210211212120
56,85,1101101111011210121210120
56,86,11041212101011220
56,87,1012141212102120
56,88,116122111011120
56,89,1102110221121120
56,90,11612211010210120
56,91,1121111010210120
56,92,116122111011121620
56,93,111120120
56,94,110111120
56,95,1222111110120
56,96,11101011110120
57,1,1012110211211111212112211010111101210120
57,2,1210112211010110211211111211102120
57,3,110111102111211102111111111010120
57,4,1112111122110101211112212012110101101121111010112101110212121111141121011221111110101212101211210121120
57,5,121011221101011112110110120
57,6,211101122112112211101111122121120
57,7,21212111212112121411112010121211121212121011212110102120
57,8,121102101211211121102101101211110110111221101212120120
57,9,1112111112101422211211101112111211141112211101121120
57,10,1211012121221212111212211221101012101212120121112101010112111411101111112112112121210112121121112101021211210121120
57,11,12112101121101011211211212114102120
57,12,10111010121101012110221121011021011102112102110101142102121011010212121222111101010120
57,13,10112101212110121211121212212210110141102101214110101122211111011212112222112211011121121211110120
57,14,122110110112110221212121011210121110111101010101011101101211124110121111121210120
57,15,10101210111210101212111211121021141111021011010120
57,16,110101112121412101112110110121121111101112122112122012112101121110110111111012110112120102120
57,17,10141221101010110110121011411102211111010120
57,18,1201112110111211101221101011212111101110102120
57,19,112121212111114141111122111141121111011010110121101121112111212214141110210120
57,20,1014121012110211211021212112121011011212101021101021111110101011012112121212111211012121211221102111122122110111212111022110121104121210120
57,21,214121011121110112101012110114110101111011212121211111221110121102112141121101010120
57,22,4121122121010112412111012212122101120114122111121120
57,23,1102101012221101210121422101212111111022120
57,24,11211012111012141101011121111112211101110120
57,25,11010102111210112111210211110121102211121411010111210101212110212211211141111011211212112111121010112211110120
57,26,1110101022211022111102211111121111012111012012112120102120
57,27,121102142211211112111021210110111210210122111102212112111211012110121102110112221102211010110141102121121102111211212101121212101010110112120102120
57,28,41111212121221121211212101101010111011211011102210211211010110121121120
57,29,112101110101211210121121012210121112010111121102112141121101010120
58,1,101211021121101112110112121112101211014112112110111211141221122120
58,2,11211212112122411412122110101221101142110110112101122112112101011221122111110120
58,3,11211212112411012122112221102111112210112116221102121121211210121120
58,4,1110110112110101112110112101121162111010110110211211022211110121211121211011212111021211210120
58,5,12121162121112121121211112112101101101210422211221102121121220
58,6,1011011112112211111121211410212111211211211102120
58,7,110111221101121122112101012121120212110121121110121011012112111014102122111410111211111010122212111112121121010121112211111010120
58,8,110111112112112021212211212101111210110101101021110111121112421110112101111112111221412111010211111211212110110112110101211010120
58,9,41111212141212101012112101010110102111011112111210101111021122114110110120
58,10,12120211102111011121212110116110101012110121111211011111010120
58,11,41111212141221110111210121110121011211101122121212121011211212121210112122010111221211210121120
58,12,41111212141221011121111210111010210111221110111011011111011211221121120
58,13,110101012111210111010210112211010101212121110101122121122121112221112121211221210120
58,14,11011111211110101011121110141221012101011012111011111010120
58,15,11121110122121012104122210120
58,16,111410211012211212121211110121220
58,17,1210111010102110141021121211010141110214110222120
58,18,1011011112112211012112121012111011012112101210101412101102120
58,19,1010111101110211122101012114111011021141210110211102120
58,20,12121162121112141411101120
58,21,1112111011211111412211110120
58,22,21111021012112110101021116211061211121211024241101010411010102110101211101411111212111022111111212120111011101421021210110102121212211121101011210114111012114121012111010120
59,1,101211021121111121211221121010111101210120
59,2,1114101112111210101012112121101111010121121012101211461214111101211212111211211010110101121111212111101101211211211021011010101211011241101020
59,3,110412111211101101411111101102111010211112140
59,4,2111121062211121211216121112211210120
59,5,21101221101011012241110141212111012111101102120
59,6,1414121121212101014101010110110102121221212211111111212121411211211102120
59,7,414121121212101010121121111211110102101221012211011211021212121010101411210142211121112112121010112121122112211210120
59,8,1011410121211211012121211011021101012110121211102211212121112141411112120
59,9,112111112110221121011011211021111010121121212110211262211012114121110110211101212112211110121141111010120
59,10,112142121011012211110101211102111211122102211210102121211121212114121121120
59,11,110111112121212211102111121112101010121110101010110112111012121210111011211221010112112101211011121012120
59,12,1101012210121111011122122121211011121210111120102112212120
59,13,11210111101221211212121111210101210120
59,14,21212110121012211211110101214111210112101101221011101221121101221111210101210120
59,15,11111211210110122221211011011101210120
59,16,111110211021101221010114111211414122116121211102120
59,17,1212111141212141211012212111412120
59,18,41111212121221101210101411101121122112211221210120
59,19,121221121122111221012111014111102120
59,20,21014102141110210121102101211104120
59,21,101210221010211211111101221121111201011211101010211011214111110111120
59,22,11211241211211211010111211111021120
59,23,112112412112110111012112101011011011012101210111111021211410120
59,24,11210211021101111110104101021111122112211010111101210120
60,1,101211021121411112121221112112111110101411021110121011111101121241121011101211211121012101212111101212101101012221221014110221121110121011111111011141010101410121011210101121011011141120
60,2,1210121012211010421101411010101110110111121411121010120
60,3,1212111010211014102110101012111011101101211210121120
60,4,102101101011011124102211121114102211011014114112101141012112212111021101121012110111012111010411110121012121101412101102211121110101121114101111112112101112110111102111011102111010120
60,5,1122101021011112111210101211412112101210120
60,6,1102111021010110111111221102211010102111121111112211101110120
60,7,112112101110110110112121012012112121122121121120
60,8,210211211112110121210121110101212212110121121011014110101221111010120
60,9,1221021121111212121012111012122121101212141021101211101011211111011411112120
60,10,41111212141241110101211212210112122110111221121101101212101221210121211012121211110121011211121221612121212111010121212121421012121211212101211110121110124121010101012412122110101211011101101211210120
60,11,11221101012010211011012112101012212111101021120141212112211412121210120
60,12,4111211124110101211210111412101011211021210101121021121010110211212102111022101212101102121101112121021121022121012101010112211221121120
60,13,4111121212211110101011121110101011211021111211101211010210121101211021120
61,1,111121211221121010111101210120
61,2,41111212121112212210120
61,3,111101012121121222210120
61,4,12211111211212121212121121210212020
61,5,1102122110122101111021211101211412121110101142412121121101212101010102120
61,6,1102121011011214104211412121110121111210111111102111112112210212101014101111441121011212222101220
61,7,1101011121012112101111111041101021121210101012120
61,8,1221110122121110211012111221211011102120
61,9,11141011121210121210111101121121112110111010120
61,10,411112121210111101212121221201210120
61,11,101211211121211212121212111021101121110211010111012121010120
61,12,101011012110110101014210212101101021112111112214110221101010120
61,13,110211212101212111021221111010120
61,14,41111212122412212112212101101110121211012241121210121211011221211211411122141042111114112111011212121211110110122120
62,1,101211021121111112121122112101010111012101210120
62,2,1112111101421121201010211010221211121011111110121101011112221210112121220
62,3,12121101014101211011101210120
62,4,21110121102112141121101010120
62,5,111121122102112101012211110121101110221011110101121112122121121210101012120
62,6,1041111212412110101210101411211221411112101011212102120
62,7,1211120141121211101021012112212120
62,8,1012010112112110111221221012112112211010111211111111212121010120
62,9,41111212141221111211210101111101012101211120101211010111012121010120
62,10,11211111211211210101101212101211012211211111010120
62,11,11211012110101010121110211121412102121211012110111112111211012121101211021120
63,1,1241101212122101112111212112110111211121212110111201212112120
63,2,1114102110122112121212112104122210120
63,3,211112102121211211111212110110210120
63,4,11211011010111102110112122101011011011210111212121012111101101101011011110101021111211410120
63,5,112211101210101010110121211101211011101101121112010120
63,6,141011010101010111010101010101101210112111012212101010102120
63,7,11121122121212121012112121121212112114111221101011212012121210120
63,8,122111110411012111101120111101011111210111111212110101211212012121210120
63,9,41111212122101101021101410211012101211121010211114111102120
63,10,11212141102122101121011111110101112111104110141411212211111111212120
63,11,1121111211010124111121211221210120
64,1,1012110211211111121211221121010111010111101011111211102120
64,2,11121111011210212112120121211210121120
64,3,11112211010110111111101101111110111010120
64,4,10112112211010111011211211210121121122121120
