Sourate_N,Verset_N,Verset_B,ROOTS
38,26,"ya` daAwu,du <in~a A jaEalo na` ka xaliyfapF fiY {lo >aroDi fa {Hokum bayona {l n~aAsi bi {lo Haq~i wa laA tat~abiEi {lo hawaY` fa yuDil~a ka Ean sabiyli {ll~ahi <in~a {l~a*iyna yaDil~u wna Ean sabiyli {ll~ahi la humo Ea*aAbN $adiydN[ bi maA nasu wA@ yawoma {lo HisaAbi",    jEl   xlf   ArD  Hkm byn  nws   Hqq   tbE  hwy  Dll   sbl Alh   Dll   sbl Alh   E*b $dd   nsy  ywm  Hsb
38,27,wa maA xalaqo naA {l s~amaA^'a wa {lo >aroDa wa maA bayona humaA ba`TilFA *a`lika Zan~u {l~a*iyna kafaru wA@ fa wayolN l~i l~a*iyna kafaru wA@ mina {l n~aAri,  xlq   smw   ArD   byn  bTl  Znn  kfr      kfr    nwr
38,28,>amo najoEalu {l~a*iyna 'aAmanu wA@ wa Eamilu wA@ {l S~a`liHa`ti ka {lo mufosidiyna fiY {lo >aroDi >amo najoEalu {lo mut~aqiyna ka {lo fuj~aAri, jEl  Amn   Eml   SlH   fsd   ArD  jEl  wqy   fjr
38,29,kita`bN >anzalo na` hu <ilayo ka muba`rakN l~i yad~ab~aru w^A@ 'aAya`ti hi. wa li yata*ak~ara >uw@luwA@ {lo >aloba`bi,ktb nzl     brk  dbr  Ayy    *kr Awl  lbb
38,30,"wa wahabo naA li daAwu,da sulayoma`na niEoma {lo Eabodu <in~a hu,^ >aw~aAbN", whb     nEm  Ebd   Awb
38,31,<i*o EuriDa Ealayo hi bi {lo Ea$iY~i {l S~a`fina`tu {lo jiyaAdu, ErD     E$w  Sfn  jwd
38,32,fa qaAla <in~i Y^ >aHobabo tu Hub~a {lo xayori Ean *ikori rab~i Y Hat~aY` tawaArato bi {lo HijaAbi, qwl   Hbb  Hbb  xyr  *kr rbb   wry   Hjb
38,33,rud~u w haA EalaY~a  fa Tafiqa masoHF[A bi {l s~uwqi wa {lo >aEonaAqi,rdd      Tfq msH   swq   Enq
38,34,wa la qado fata n~aA sulayoma`na wa >aloqayo naA EalaY` kurosiy~i hi. jasadFA vum~a >anaAba,   ftn    lqy   krs  jsd  nwb
38,35,qaAla rab~i  {gofiro li Y wa habo li Y mulokFA l~aA yan[bagiY li >aHadK m~in[ baEodi Y^ <in~a ka >anta {lo wah~aAbu,qwl rbb  gfr    whb   mlk  bgy  AHd  bEd      whb
38,36,fa sax~aro naA la hu {l r~iyHa tajoriY bi >amori hi. ruxaA^'F Hayovu >aSaAba," sxr     rwH jry  Amr  rxw Hyv
 Swb"
38,37,wa {l $~aya`Tiyna kul~a ban~aA^'K wa gaw~aASK,  $Tn kll bny  gwS
38,38,wa 'aAxariyna muqar~aniyna fiY {lo >aSofaAdi, Axr qrn   Sfd
38,39,ha`*aA EaTaA^&u naA fa {monuno >awo >amosiko bi gayori HisaAbK, ETw   mnn  msk  gyr Hsb
38,40,"wa <in~a la hu, Einda naA la zulofaY` wa Husona ma_#aAbK",    End   zlf  Hsn Awb
38,41,"wa {*okuro Eaboda naA^ >ay~uwba <i*o naAdaY` rab~a hu,^ >an~i Y mas~a niYa {l $~ayoTa`nu bi nuSobK wa Ea*aAbK", *kr Ebd    ndw rbb    mss   $Tn  nSb  E*b
38,42,{rokuDo bi rijoli ka ha`*aA mugotasalN[ baAridN wa $araAbN,rkD  rjl   gsl brd  $rb
38,43,"wa wahabo naA la hu,^ >ahola hu, wa mivola hum m~aEa humo raHomapF m~in~a A wa *ikoraY` li >uw@liY {lo >aloba`bi", whb    Ahl   mvl    rHm    *kr  Awl  lbb
38,44,"wa xu*o bi yadi ka DigovFA fa {Dorib b~i hi. wa laA taHonavo <in~a A wajado na` hu SaAbirFA n~iEoma {lo Eabodu <in~a hu,^ >aw~aAbN", Ax*  ydy  Dgv  Drb     Hnv   wjd   Sbr nEm  Ebd   Awb
38,45,wa {*okuro Eiba`da naA^ <ibora`hiyma wa <isoHa`qa wa yaEoquwba >uw@liY {lo >ayodiY wa {lo >aboSa`ri, *kr Ebd       Awl  ydy   bSr
38,46,<in~a A^ >axolaSo na` hum bi xaAliSapK *ikoraY {l d~aAri,  xlS    xlS *kr  dwr
38,47,wa <in~a humo Einda naA la mina {lo muSoTafayona {lo >axoyaAri,   End     Sfw  xyr
38,48,wa {*okuro <isoma`Eiyla wa {lo yasaEa wa *aA {lo kifoli wa kul~N m~ina {lo >axoyaAri, *kr        kfl  kll   xyr
38,49,ha`*aA *ikorN wa <in~a li lo mut~aqiyna la Husona ma_#aAbK, *kr     wqy  Hsn Awb
38,50,jan~a`ti EadonK m~ufat~aHapF l~a humu {lo >abowa`bu,jnn  ftH    bwb
38,51,mut~aki_#iyna fiy haA yadoEu wna fiy haA bi fa`kihapK kaviyrapK wa $araAbK,wkA   dEw     fkh kvr  $rb
38,52,wa Einda humo qa`Sira`tu {l T~arofi >atoraAbN, End  qSr  Trf trb
38,53,ha`*aA maA tuwEadu wna li yawomi {lo HisaAbi,  wEd   ywm  Hsb
38,54,"<in~a ha`*aA la rizoqu naA maA la hu, min n~afaAdK",   rzq      nfd
38,55,ha`*aA wa <in~a li l T~a`giyna la $ar~a ma_#aAbK,     Tgy  $rr Awb
38,56,jahan~ama yaSola wona haA fa bi}osa {lo mihaAdu, Sly    bAs  mhd
38,57,ha`*aA fa lo ya*uwqu w hu HamiymN wa gas~aAqN,   *wq   Hmm  gsq
38,58,wa 'aAxaru min $akoli hi.^ >azowa`jN, Axr  $kl  zwj
38,59,ha`*aA fawojN m~uqotaHimN m~aEa kumo laA maroHabF[A bi himo <in~a humo SaAluwA@ {l n~aAri, fwj qHm    rHb     Sly  nwr
38,60,qaAlu wA@ balo >antumo laA maroHabF[A bi kumo >antumo qad~amo tumuw hu la naA fa bi}osa {lo qaraAru,qwl     rHb    qdm      bAs  qrr
38,61,qaAlu wA@ rab~a naA man qad~ama la naA ha`*aA fa zido hu Ea*aAbFA DiEofFA fiY {l n~aAri,qwl  rbb   qdm     zyd  E*b DEf   nwr
38,62,wa qaAlu wA@ maA la naA laA naraY` rijaAlFA ku n~aA naEud~u hum m~ina {lo >a$oraAri, qwl      rAy rjl kwn  Edd    $rr
38,63,>a t~axa*o na` humo sixoriy~FA >amo zaAgato Eano humu {lo >aboSa`ru, Ax*   sxr  zyg    bSr
38,64,<in~a *a`lika la Haq~N taxaASumu >aholi {l n~aAri,   Hqq xSm Ahl  nwr
38,65,"qulo <in~a maA^ >anaA"" mun*irN wa maA mino <ila`hK <il~aA {ll~ahu {lo wa`Hidu {lo qah~aAru",qwl    n*r    Alh  Alh  wHd  qhr
38,66,rab~u {l s~ama`wa`ti wa {lo >aroDi wa maA bayona humaA {lo Eaziyzu {lo gaf~a`ru,rbb  smw   ArD   byn   Ezz  gfr
38,67,qulo huwa naba&NA@ EaZiymN,qwl  nbA EZm
38,68,>antumo Eano hu muEoriDuwna,   ErD
38,69,maA kaAna li Ya mino EilomK] bi {lo mala<i {lo >aEolaY`^ <i*o yaxotaSimu wna, kwn    Elm   mlA  Elw  xSm 
38,70,"<in yuwHaY`^ <ilaY~a  <il~aA^ >an~a maA^ >anaA"" na*iyrN m~ubiynN", wHy       n*r byn
38,71,<i*o qaAla rab~u ka li lo mala`^}ikapi <in~i Y xa`liqN[ ba$arFA m~in TiynK, qwl rbb    mlk   xlq b$r  Tyn
38,72,"fa <i*aA saw~ayo tu hu, wa nafaxo tu fiy hi min r~uwHi Y fa qaEu wA@ la hu, sa`jidiyna",  swy    nfx     rwH   wqE    sjd
38,73,fa sajada {lo mala`^}ikapu kul~u humo >ajomaEuwna, sjd  mlk kll  jmE
38,74,<il~aA^ <iboliysa {sotakobara wa kaAna mina {lo ka`firiyna,  kbr  kwn   kfr
38,75,qaAla ya`^ <iboliysu maA manaEa ka >an tasojuda li maA xalaqo tu bi yadaY~a  >a sotakobaro ta >amo kun ta mina {lo EaAliyna,qwl    mnE   sjd   xlq   ydy   kbr   kwn    Elw
38,76,"qaAla >anaA"" xayorN m~ino hu xalaqo ta niY min n~aArK wa xalaqo ta hu, min TiynK",qwl  xyr   xlq    nwr  xlq    Tyn
38,77,qaAla fa {xorujo mino haA fa <in~a ka rajiymN,qwl  xrj      rjm
38,78,wa <in~a Ealayo ka laEonati Y^ <ilaY` yawomi {l d~iyni,    lEn   ywm  dyn
38,79,qaAla rab~i  fa >anZiro niY^ <ilaY` yawomi yuboEavu wna,qwl rbb   nZr   ywm bEv 
38,80,qaAla fa <in~a ka mina {lo munZariyna,qwl      nZr
38,81,<ilaY` yawomi {lo waqoti {lo maEoluwmi, ywm  wqt  Elm
38,82,qaAla fa bi Eiz~ati ka la >ugowiya n~a humo >ajomaEiyna,qwl   Ezz   gwy   jmE
38,83,<il~aA EibaAda ka mino humu {lo muxolaSiyna, Ebd     xlS
38,84,qaAla fa {lo Haq~u wa {lo Haq~a >aquwlu,qwl   Hqq   Hqq qwl
38,85,la >amola>a n~a jahan~ama min ka wa mi m~an tabiEa ka mino humo >ajomaEiyna, mlA        tbE    jmE
38,86,"qulo maA^ >aso_#alu kumo Ealayo hi mino >ajorK wa maA^ >anaA"" mina {lo mutakal~ifiyna",qwl  sAl     Ajr      klf
38,87,<ino huwa <il~aA *ikorN l~i lo Ea`lamiyna,   *kr   Elm
38,88,"wa la taEolamu n~a naba>a hu, baEoda HiynK]",  Elm  nbA  bEd Hyn
39,1,tanziylu {lo kita`bi mina {ll~ahi {lo Eaziyzi {lo Hakiymi,nzl  ktb  Alh  Ezz  Hkm
39,2,<in~a A^ >anzalo naA^ <ilayo ka {lo kita`ba bi {lo Haq~i fa {Eobudi {ll~aha muxoliSFA l~a hu {l d~iyna,  nzl     ktb   Hqq  Ebd Alh xlS    dyn
39,3,>alaA li l~ahi {l d~iynu {lo xaAliSu wa {l~a*iyna {t~axa*u wA@ min duwni hi.^ >awoliyaA^'a maA naEobudu humo <il~aA li yuqar~ibu w naA^ <ilaY {ll~ahi zulofaY`^ <in~a {ll~aha yaHokumu bayona humo fiY maA humo fiy hi yaxotalifu wna <in~a {ll~aha laA yahodiY mano huwa ka`*ibN kaf~aArN,  Alh  dyn  xlS   Ax*   dwn  wly  Ebd    qrb    Alh zlf  Alh Hkm byn       xlf   Alh  hdy   k*b kfr
39,4,"l~awo >araAda {ll~ahu >an yat~axi*a waladFA l~a {SoTafaY` mi m~aA yaxoluqu maA ya$aA^'u suboHa`na hu, huwa {ll~ahu {lo wa`Hidu {lo qah~aAru", rwd Alh  Ax* wld  Sfw   xlq  $yA sbH   Alh  wHd  qhr
39,5,xalaqa {l s~ama`wa`ti wa {lo >aroDa bi {lo Haq~i yukaw~iru {l~a yola EalaY {l n~ahaAri wa yukaw~iru {l n~ahaAra EalaY {l~a yoli wa sax~ara {l $~amosa wa {lo qamara kul~N yajoriY li >ajalK m~usam~FY >alaA huwa {lo Eaziyzu {lo gaf~a`ru,xlq  smw   ArD   Hqq kwr  lyl   nhr  kwr  nhr   lyl  sxr  $ms   qmr kll jry  Ajl smw    Ezz  gfr
39,6,xalaqa kum m~in n~afosK wa`HidapK vum~a jaEala mino haA zawoja haA wa >anzala la kum m~ina {lo >anoEa`mi vama`niyapa >azowa`jK yaxoluqu kumo fiY buTuwni >um~aha`ti kumo xaloqFA m~in[ baEodi xaloqK fiY Zuluma`tK vala`vK *a`likumu {ll~ahu rab~u kumo la hu {lo muloku laA^ <ila`ha <il~aA huwa fa >an~aY` tuSorafu wna,"xlq   nfs wHd  jEl   zwj   nzl     nEm vmn zwj xlq   bTn Amm  xlq  bEd xlq  Zlm vlv  Alh rbb     mlk  Alh    Any
 Srf "
39,7,"<in takofuru wA@ fa <in~a {ll~aha ganiY~N Ean kumo wa laA yaroDaY` li EibaAdi hi {lo kufora wa <in ta$okuru wA@ yaroDa hu la kumo wa laA taziru waAzirapN wizora >uxoraY` vum~a <ilaY` rab~i kum m~arojiEu kumo fa yunab~i}u kum bi maA kun tumo taEomalu wna <in~a hu, EaliymN[ bi *aAti {l S~uduwri", kfr    Alh gny     rDw  Ebd   kfr   $kr  rDw      wzr wzr wzr Axr   rbb  rjE   nbA    kwn  Eml    Elm    Sdr
39,8,"wa <i*aA mas~a {lo <insa`na Dur~N daEaA rab~a hu, muniybFA <ilayo hi vum~a <i*aA xaw~ala hu, niEomapF m~ino hu nasiYa maA kaAna yadoEuw^A@ <ilayo hi min qabolu wa jaEala li l~ahi >andaAdFA l~i yuDil~a Ean sabiyli hi. qulo tamat~aEo bi kufori ka qaliylFA <in~a ka mino >aSoHa`bi {l n~aAri",  mss  Ans Drr dEw rbb  nwb     xwl  nEm   nsy  kwn dEw    qbl  jEl  Alh ndd  Dll  sbl  qwl mtE  kfr  qll    SHb  nwr
39,9,>a m~ano huwa qa`nitN 'aAnaA^'a {l~a yoli saAjidFA wa qaA^}imFA yaHo*aru {lo 'aAxirapa wa yarojuwA@ raHomapa rab~i hi. qulo halo yasotawiY {l~a*iyna yaEolamu wna wa {l~a*iyna laA yaEolamu wna <in~a maA yata*ak~aru >uw@luwA@ {lo >aloba`bi,   qnt Any  lyl sjd  qwm H*r  Axr  rjw rHm rbb  qwl  swy  Elm     Elm    *kr Awl  lbb
39,10,qulo ya` EibaAdi  {l~a*iyna 'aAmanu wA@ {t~aqu wA@ rab~a kumo li l~a*iyna >aHosanu wA@ fiY ha`*ihi {l d~unoyaA HasanapN wa >aroDu {ll~ahi wa`siEapN <in~a maA yuwaf~aY {l S~a`biruwna >ajora hum bi gayori HisaAbK,qwl  Ebd   Amn  wqy  rbb    Hsn     dnw Hsn  ArD Alh wsE   wfy  Sbr Ajr   gyr Hsb
39,11,qulo <in~i Y^ >umiro tu >ano >aEobuda {ll~aha muxoliSFA l~a hu {l d~iyna,qwl   Amr   Ebd Alh xlS    dyn
39,12,wa >umiro tu li >ano >akuwna >aw~ala {lo musolimiyna, Amr    kwn Awl  slm
39,13,qulo <in~i Y^ >axaAfu <ino EaSayo tu rab~i Y Ea*aAba yawomK EaZiymK,qwl   xwf  ESy  rbb  E*b ywm EZm
39,14,"quli {ll~aha >aEobudu muxoliSFA l~a hu, diyni Y",qwl Alh Ebd xlS   dyn 
39,15,fa {Eobudu wA@ maA $i}o tum m~in duwni hi. qulo <in~a {lo xa`siriyna {l~a*iyna xasiru w^A@ >anfusa humo wa >aholiy himo yawoma {lo qiya`mapi >alaA *a`lika huwa {lo xusoraAnu {lo mubiynu, Ebd   $yA   dwn  qwl   xsr  xsr  nfs   Ahl  ywm  qwm     xsr  byn
39,16,"la hum m~in fawoqi himo ZulalN m~ina {l n~aAri wa min taHoti himo ZulalN *a`lika yuxaw~ifu {ll~ahu bi hi. EibaAda hu, ya` EibaAdi  fa {t~aqu w ni",   fwq  Zll   nwr   tHt  Zll  xwf Alh   Ebd   Ebd   wqy  
39,17,wa {l~a*iyna {jotanabu wA@ {l T~a`guwta >an yaEobudu w haA wa >anaAbu w^A@ <ilaY {ll~ahi la humu {lo bu$oraY` fa ba$~iro EibaAdi ,  jnb   Tgy  Ebd    nwb   Alh    b$r  b$r Ebd 
39,18,"{l~a*iyna yasotamiEu wna {lo qawola fa yat~abiEu wna >aHosana hu,^ >uw@la`^}ika {l~a*iyna hadaY` humu {ll~ahu wa >uw@la`^}ika humo >uw@luwA@ {lo >aloba`bi", smE   qwl  tbE  Hsn    hdy  Alh    Awl  lbb
39,19,>a fa mano Haq~a Ealayo hi kalimapu {lo Ea*aAbi >a fa >anta tunqi*u man fiY {l n~aAri,   Hqq   klm  E*b    nq*    nwr
39,20,la`kini {l~a*iyna {t~aqa woA@ rab~a humo la humo gurafN m~in fawoqi haA gurafN m~aboniy~apN tajoriY min taHoti haA {lo >anoha`ru waEoda {ll~ahi laA yuxolifu {ll~ahu {lo miyEaAda,  wqy  rbb    grf  fwq  grf bny jry  tHt   nhr wEd Alh  xlf Alh  wEd
39,21,">a lamo tara >an~a {ll~aha >anzala mina {l s~amaA^'i maA^'F fa salaka hu, yana`biyEa fiY {lo >aroDi vum~a yuxoriju bi hi. zaroEFA m~uxotalifFA >alowa`nu hu, vum~a yahiyju fa taraY` hu muSofar~FA vum~a yajoEalu hu, HuTa`mFA <in~a fiY *a`lika la *ikoraY` li >uw@liY {lo >aloba`bi",  rAy  Alh nzl   smw mwh  slk  nbE   ArD  xrj   zrE xlf lwn   hyj  rAy  Sfr  jEl  HTm     *kr  Awl  lbb
39,22,">a fa man $araHa {ll~ahu Sadora hu, li lo <isola`mi fa huwa EalaY` nuwrK m~in r~ab~i hi. fa wayolN l~i lo qa`siyapi quluwbu hum m~in *ikori {ll~ahi >uw@la`^}ika fiY Dala`lK m~ubiynK",   $rH Alh Sdr    slm    nwr  rbb      qsw qlb   *kr Alh   Dll byn
39,23,"{ll~ahu naz~ala >aHosana {lo Hadiyvi kita`bFA m~uta$a`bihFA m~avaAniYa taqo$aEir~u mino hu juluwdu {l~a*iyna yaxo$a wona rab~a humo vum~a taliynu juluwdu humo wa quluwbu humo <ilaY` *ikori {ll~ahi *a`lika hudaY {ll~ahi yahodiY bi hi. man ya$aA^'u wa man yuDolili {ll~ahu fa maA la hu, mino haAdK",Alh nzl Hsn  Hdv ktb $bh vny q$Er   jld  x$y  rbb   lyn jld   qlb   *kr Alh  hdy Alh hdy    $yA   Dll Alh      hdy
39,24,>a fa man yat~aqiY bi wajohi hi. suw^'a {lo Ea*aAbi yawoma {lo qiya`mapi wa qiyla li l Z~a`limiyna *uwqu wA@ maA kun tumo takosibu wna,   wqy  wjh  swA  E*b ywm  qwm  qwl   Zlm *wq   kwn  ksb 
39,25,ka*~aba {l~a*iyna min qaboli himo fa >ataY` humu {lo Ea*aAbu mino Hayovu laA ya$oEuru wna,k*b   qbl   Aty   E*b  Hyv  $Er 
39,26,fa >a*aAqa humu {ll~ahu {lo xizoYa fiY {lo Hayaw`pi {l d~unoyaA wa la Ea*aAbu {lo 'aAxirapi >akobaru lawo kaAnu wA@ yaEolamu wna, *wq  Alh  xzy   Hyy  dnw   E*b  Axr kbr  kwn  Elm 
39,27,wa la qado Darabo naA li l n~aAsi fiY ha`*aA {lo quro'aAni min kul~i mavalK l~aEal~a humo yata*ak~aru wna,   Drb    nws    qrA  kll mvl   *kr 
39,28,quro'aAnFA Earabiy~FA gayora *iY EiwajK l~aEal~a humo yat~aqu wna,qrA Erb gyr  Ewj   wqy 
39,29,Daraba {ll~ahu mavalFA r~ajulFA fiy hi $urakaA^'u muta$a`kisuwna wa rajulFA salamFA l~i rajulK halo yasotawiya Ani mavalFA {lo Hamodu li l~ahi balo >akovaru humo laA yaEolamu wna,Drb Alh mvl rjl   $rk $ks  rjl slm  rjl  swy  mvl  Hmd  Alh  kvr   Elm 
39,30,<in~a ka may~itN wa <in~a hum m~ay~ituwna,  mwt    mwt
39,31,vum~a <in~a kumo yawoma {lo qiya`mapi Einda rab~i kumo taxotaSimu wna,   ywm  qwm End rbb  xSm 
39,32,"fa mano >aZolamu mi m~an ka*aba EalaY {ll~ahi wa ka*~aba bi {l S~idoqi <i*o jaA^'a hu,^ >a layosa fiY jahan~ama mavowFY l~i lo ka`firiyna",  Zlm   k*b  Alh  k*b   Sdq  jyA   lys   vwy   kfr
39,33,wa {l~a*iY jaA^'a bi {l S~idoqi wa Sad~aqa bi hi.^ >uw@la`^}ika humu {lo mut~aquwna,  jyA   Sdq  Sdq      wqy
39,34,la hum m~aA ya$aA^'u wna Einda rab~i himo *a`lika jazaA^'u {lo muHosiniyna,   $yA  End rbb   jzy  Hsn
39,35,li yukaf~ira {ll~ahu Eano humo >asowa>a {l~a*iY Eamilu wA@ wa yajoziya humo >ajora hum bi >aHosani {l~a*iY kaAnu wA@ yaEomalu wna, kfr Alh   swA  Eml   jzy  Ajr   Hsn  kwn  Eml 
39,36,">a layosa {ll~ahu bi kaAfK Eaboda hu, wa yuxaw~ifu wna ka bi {l~a*iyna min duwni hi. wa man yuDolili {ll~ahu fa maA la hu, mino haAdK", lys Alh  kfy Ebd   xwf      dwn    Dll Alh      hdy
39,37,"wa man yahodi {ll~ahu fa maA la hu, min m~uDil~K >a layosa {ll~ahu bi EaziyzK *iY {ntiqaAmK",  hdy Alh      Dll  lys Alh  Ezz  nqm
39,38,wa la }in sa>alo ta hum m~ano xalaqa {l s~ama`wa`ti wa {lo >aroDa la yaquwlu n~a {ll~ahu qulo >a fa ra'ayo tum m~aA tadoEu wna min duwni {ll~ahi <ino >araAda niYa {ll~ahu bi Dur~K halo hun~a ka`$ifa`tu Dur~i hi.^ >awo >araAda niY bi raHomapK halo hun~a mumosika`tu raHomati hi. qulo Hasobi Ya {ll~ahu Ealayo hi yatawak~alu {lo mutawak~iluwna,   sAl    xlq  smw   ArD  qwl  Alh qwl   rAy   dEw   dwn Alh  rwd  Alh  Drr   k$f Drr   rwd   rHm   msk rHm  qwl Hsb  Alh   wkl  wkl
39,39,qulo ya` qawomi  {Eomalu wA@ EalaY` makaAnati kumo <in~i Y Ea`milN fa sawofa taEolamu wna,qwl  qwm  Eml   kwn    Eml   Elm 
39,40,man ya>otiy hi Ea*aAbN yuxoziy hi wa yaHil~u Ealayo hi Ea*aAbN m~uqiymN, Aty  E*b xzy   Hll   E*b qwm
39,41,<in~a A^ >anzalo naA Ealayo ka {lo kita`ba li l n~aAsi bi {lo Haq~i fa mani {hotadaY` fa li nafosi hi. wa man Dal~a fa <in~a maA yaDil~u Ealayo haA wa maA^ >anta Ealayo him bi wakiylK,  nzl     ktb   nws   Hqq   hdy   nfs    Dll    Dll         wkl
39,42,{ll~ahu yatawaf~aY {lo >anfusa Hiyna mawoti haA wa {l~atiY lamo tamuto fiY manaAmi haA fa yumosiku {l~atiY qaDaY` Ealayo haA {lo mawota wa yurosilu {lo >uxoraY`^ <ilaY`^ >ajalK m~usam~FY <in~a fiY *a`lika la 'aAya`tK l~i qawomK yatafak~aru wna,Alh wfy  nfs Hyn mwt     mwt  nwm   msk  qDy    mwt  rsl  Axr  Ajl smw     Ayy  qwm fkr 
39,43,>ami {t~axa*u wA@ min duwni {ll~ahi $ufaEaA^'a qulo >a wa lawo kaAnu wA@ laA yamoliku wna $ayo_#FA wa laA yaEoqilu wna, Ax*   dwn Alh $fE qwl    kwn   mlk  $yA   Eql 
39,44,"qul l~i l~ahi {l $~afa`Eapu jamiyEFA l~a hu, muloku {l s~ama`wa`ti wa {lo >aroDi vum~a <ilayo hi turojaEu wna",qwl  Alh  $fE jmE   mlk  smw   ArD    rjE 
39,45,wa <i*aA *ukira {ll~ahu waHoda hu {$oma>az~ato quluwbu {l~a*iyna laA yu&ominu wna bi {lo 'aAxirapi wa <i*aA *ukira {l~a*iyna min duwni hi.^ <i*aA humo yasotabo$iru wna,  *kr Alh wHd  $mz qlb   Amn    Axr   *kr   dwn    b$r 
39,46,quli {ll~ahu m~a faATira {l s~ama`wa`ti wa {lo >aroDi Ea`lima {lo gayobi wa {l $~aha`dapi >anta taHokumu bayona EibaAdi ka fiY maA kaAnu wA@ fiy hi yaxotalifu wna,qwl Alh  fTr  smw   ArD Elm  gyb   $hd  Hkm byn Ebd    kwn    xlf 
39,47,"wa lawo >an~a li l~a*iyna Zalamu wA@ maA fiY {lo >aroDi jamiyEFA wa mivola hu, maEa hu, la {fotada woA@ bi hi. min suw^'i {lo Ea*aAbi yawoma {lo qiya`mapi wa badaA la hum m~ina {ll~ahi maA lamo yakuwnu wA@ yaHotasibu wna",     Zlm     ArD jmE  mvl     fdy     swA  E*b ywm  qwm  bdw    Alh   kwn  Hsb 
39,48,wa badaA la humo say~i_#aAtu maA kasabu wA@ wa HaAqa bi him m~aA kaAnu wA@ bi hi. yasotahozi'u wna, bdw   swA  ksb   Hyq    kwn    hzA 
39,49,"fa <i*aA mas~a {lo <insa`na Dur~N daEaA naA vum~a <i*aA xaw~alo na` hu niEomapF m~in~a A qaAla <in~a maA^ >uwtiy tu hu, EalaY` EilomK] balo hiYa fitonapN wa la`kin~a >akovara humo laA yaEolamu wna",  mss  Ans Drr dEw    xwl   nEm   qwl   Aty    Elm   ftn   kvr   Elm 
39,50,qado qaAla haA {l~a*iyna min qaboli himo fa maA^ >agonaY` Eano hum m~aA kaAnu wA@ yakosibu wna, qwl    qbl    gny    kwn  ksb 
39,51,fa >aSaAba humo say~i_#aAtu maA kasabu wA@ wa {l~a*iyna Zalamu wA@ mino ha`^&ulaA^'i sa yuSiybu humo say~i_#aAtu maA kasabu wA@ wa maA hum bi muEojiziyna, Swb  swA  ksb    Zlm     Swb  swA  ksb      Ejz
39,52,>a wa lamo yaEolamu w^A@ >an~a {ll~aha yabosuTu {l r~izoqa li man ya$aA^'u wa yaqodiru <in~a fiY *a`lika la 'aAya`tK l~i qawomK yu&ominu wna,   Elm   Alh bsT  rzq   $yA  qdr     Ayy  qwm Amn 
39,53,"qulo ya` EibaAdi Ya {l~a*iyna >asorafu wA@ EalaY`^ >anfusi himo laA taqonaTu wA@ min r~aHomapi {ll~ahi <in~a {ll~aha yagofiru {l *~unuwba jamiyEFA <in~a hu, huwa {lo gafuwru {l r~aHiymu",qwl  Ebd   srf   nfs   qnT   rHm Alh  Alh gfr  *nb jmE     gfr  rHm
39,54,"wa >aniybu w^A@ <ilaY` rab~i kumo wa >asolimu wA@ la hu, min qaboli >an ya>otiya kumu {lo Ea*aAbu vum~a laA tunSaru wna", nwb   rbb   slm     qbl  Aty   E*b   nSr 
39,55,wa {t~abiEu w^A@ >aHosana maA^ >unzila <ilayo kum m~in r~ab~i kum m~in qaboli >an ya>otiya kumu {lo Ea*aAbu bagotapF wa >antumo laA ta$oEuru wna, tbE  Hsn  nzl    rbb   qbl  Aty   E*b bgt    $Er 
39,56,>an taquwla nafosN ya` HasorataY` EalaY` maA far~aT tu fiY jan[bi {ll~ahi wa <in kun tu la mina {l s~a`xiriyna, qwl nfs  Hsr   frT   jnb Alh   kwn     sxr
39,57,>awo taquwla lawo >an~a {ll~aha hadaY` niY la kun tu mina {lo mut~aqiyna, qwl   Alh hdy   kwn    wqy
39,58,>awo taquwla Hiyna taraY {lo Ea*aAba lawo >an~a li Y kar~apF fa >akuwna mina {lo muHosiniyna, qwl Hyn rAy  E*b     krr  kwn   Hsn
39,59,balaY` qado jaA^'ato ka 'aAya`ti Y fa ka*~abo ta bi haA wa {sotakobaro ta wa kun ta mina {lo ka`firiyna,  jyA  Ayy   k*b     kbr   kwn    kfr
39,60,wa yawoma {lo qiya`mapi taraY {l~a*iyna ka*abu wA@ EalaY {ll~ahi wujuwhu hum m~usowad~apN >a layosa fiY jahan~ama mavowFY l~i lo mutakab~iriyna, ywm  qwm rAy  k*b   Alh wjh  swd  lys   vwy   kbr
39,61,wa yunaj~iY {ll~ahu {l~a*iyna {t~aqa woA@ bi mafaAzati himo laA yamas~u humu {l s~uw^'u wa laA humo yaHozanu wna, njw Alh  wqy   fwz   mss   swA    Hzn 
39,62,{ll~ahu xa`liqu kul~i $aYo'K wa huwa EalaY` kul~i $aYo'K wakiylN,Alh xlq kll $yA    kll $yA wkl
39,63,"l~a hu, maqaAliydu {l s~ama`wa`ti wa {lo >aroDi wa {l~a*iyna kafaru wA@ bi _#aAya`ti {ll~ahi >uw@la`^}ika humu {lo xa`siruwna",  qld  smw   ArD   kfr   Ayy Alh    xsr
39,64,qulo >a fa gayora {ll~ahi ta>omuru w^ n~iY^ >aEobudu >ay~uhaA {lo ja`hiluwna,qwl   gyr Alh Amr   Ebd   jhl
39,65,wa la qado >uwHiYa <ilayo ka wa <ilaY {l~a*iyna min qaboli ka la }ino >a$orako ta la yaHobaTa n~a Eamalu ka wa la takuwna n~a mina {lo xa`siriyna,   wHy       qbl    $rk   HbT  Eml    kwn    xsr
